state_index,basis_state,penalized_energy,feasibility,decoded_route_id,decoded_route,true_route_cost,is_optimal_route
3925,10101010111100,126.0,False,,,,False
3926,01101010111100,116.0,False,,,,False
3927,11101010111100,130.0,False,,,,False
3928,00011010111100,118.0,False,,,,False
3929,10011010111100,96.0,False,,,,False
3930,01011010111100,110.0,False,,,,False
3931,11011010111100,100.0,False,,,,False
3932,00111010111100,125.0,False,,,,False
3933,10111010111100,115.0,False,,,,False
3934,01111010111100,129.0,False,,,,False
3935,11111010111100,131.0,False,,,,False
3936,00000110111100,132.0,False,,,,False
3937,10000110111100,122.0,False,,,,False
3938,01000110111100,112.0,False,,,,False
3939,11000110111100,114.0,False,,,,False
3940,00100110111100,127.0,False,,,,False
3941,10100110111100,129.0,False,,,,False
3942,01100110111100,119.0,False,,,,False
3943,11100110111100,133.0,False,,,,False
3944,00010110111100,133.0,False,,,,False
3945,10010110111100,111.0,False,,,,False
3946,01010110111100,125.0,False,,,,False
3947,11010110111100,115.0,False,,,,False
3948,00110110111100,128.0,False,,,,False
3949,10110110111100,118.0,False,,,,False
3950,01110110111100,132.0,False,,,,False
3951,11110110111100,134.0,False,,,,False
3952,00001110111100,148.0,False,,,,False
3953,10001110111100,126.0,False,,,,False
3954,01001110111100,128.0,False,,,,False
3955,11001110111100,118.0,False,,,,False
3956,00101110111100,155.0,False,,,,False
3957,10101110111100,145.0,False,,,,False
3958,01101110111100,147.0,False,,,,False
3959,11101110111100,149.0,False,,,,False
3960,00011110111100,161.0,False,,,,False
3961,10011110111100,127.0,False,,,,False
3962,01011110111100,153.0,False,,,,False
3963,11011110111100,131.0,False,,,,False
3964,00111110111100,168.0,False,,,,False
3965,10111110111100,146.0,False,,,,False
3966,01111110111100,172.0,False,,,,False
3967,11111110111100,162.0,False,,,,False
3968,00000001111100,138.0,False,,,,False
3969,10000001111100,140.0,False,,,,False
3970,01000001111100,118.0,False,,,,False
3971,11000001111100,132.0,False,,,,False
3972,00100001111100,121.0,False,,,,False
3973,10100001111100,135.0,False,,,,False
3974,01100001111100,113.0,False,,,,False
3975,11100001111100,139.0,False,,,,False
3976,00010001111100,127.0,False,,,,False
3977,10010001111100,117.0,False,,,,False
3978,01010001111100,119.0,False,,,,False
3979,11010001111100,121.0,False,,,,False
3980,00110001111100,110.0,False,,,,False
3981,10110001111100,112.0,False,,,,False
3982,01110001111100,114.0,False,,,,False
3983,11110001111100,128.0,False,,,,False
3984,00001001111100,130.0,False,,,,False
3985,10001001111100,120.0,False,,,,False
3986,01001001111100,110.0,False,,,,False
3987,11001001111100,112.0,False,,,,False
3988,00101001111100,125.0,False,,,,False
3989,10101001111100,127.0,False,,,,False
3990,01101001111100,117.0,False,,,,False
3991,11101001111100,131.0,False,,,,False
3992,00011001111100,131.0,False,,,,False
3993,10011001111100,109.0,False,,,,False
3994,01011001111100,123.0,False,,,,False
3995,11011001111100,113.0,False,,,,False
3996,00111001111100,126.0,False,,,,False
3997,10111001111100,116.0,False,,,,False
3998,01111001111100,130.0,False,,,,False
3999,11111001111100,132.0,False,,,,False
4000,00000101111100,169.0,False,,,,False
4001,10000101111100,159.0,False,,,,False
4002,01000101111100,149.0,False,,,,False
4003,11000101111100,151.0,False,,,,False
4004,00100101111100,152.0,False,,,,False
4005,10100101111100,154.0,False,,,,False
4006,01100101111100,144.0,False,,,,False
4007,11100101111100,158.0,False,,,,False
4008,00010101111100,170.0,False,,,,False
4009,10010101111100,148.0,False,,,,False
4010,01010101111100,162.0,False,,,,False
4011,11010101111100,152.0,False,,,,False
4012,00110101111100,153.0,False,,,,False
4013,10110101111100,143.0,False,,,,False
4014,01110101111100,157.0,False,,,,False
4015,11110101111100,159.0,False,,,,False
4016,00001101111100,173.0,False,,,,False
4017,10001101111100,151.0,False,,,,False
4018,01001101111100,153.0,False,,,,False
4019,11001101111100,143.0,False,,,,False
4020,00101101111100,168.0,False,,,,False
4021,10101101111100,158.0,False,,,,False
4022,01101101111100,160.0,False,,,,False
4023,11101101111100,162.0,False,,,,False
4024,00011101111100,186.0,False,,,,False
4025,10011101111100,152.0,False,,,,False
4026,01011101111100,178.0,False,,,,False
4027,11011101111100,156.0,False,,,,False
4028,00111101111100,181.0,False,,,,False
4029,10111101111100,159.0,False,,,,False
4030,01111101111100,185.0,False,,,,False
4031,11111101111100,175.0,False,,,,False
4032,00000011111100,152.0,False,,,,False
4033,10000011111100,154.0,False,,,,False
4034,01000011111100,120.0,False,,,,False
4035,11000011111100,134.0,False,,,,False
4036,00100011111100,147.0,False,,,,False
4037,10100011111100,161.0,False,,,,False
4038,01100011111100,127.0,False,,,,False
4039,11100011111100,153.0,False,,,,False
4040,00010011111100,129.0,False,,,,False
4041,10010011111100,119.0,False,,,,False
4042,01010011111100,109.0,False,,,,False
4043,11010011111100,111.0,False,,,,False
4044,00110011111100,124.0,False,,,,False
4045,10110011111100,126.0,False,,,,False
4046,01110011111100,116.0,False,,,,False
4047,11110011111100,130.0,False,,,,False
4048,00001011111100,156.0,False,,,,False
4049,10001011111100,146.0,False,,,,False
4050,01001011111100,124.0,False,,,,False
4051,11001011111100,126.0,False,,,,False
4052,00101011111100,163.0,False,,,,False
4053,10101011111100,165.0,False,,,,False
4054,01101011111100,143.0,False,,,,False
4055,11101011111100,157.0,False,,,,False
4056,00011011111100,145.0,False,,,,False
4057,10011011111100,123.0,False,,,,False
4058,01011011111100,125.0,False,,,,False
4059,11011011111100,115.0,False,,,,False
4060,00111011111100,152.0,False,,,,False
4061,10111011111100,142.0,False,,,,False
4062,01111011111100,144.0,False,,,,False
4063,11111011111100,146.0,False,,,,False
4064,00000111111100,183.0,False,,,,False
4065,10000111111100,173.0,False,,,,False
4066,01000111111100,151.0,False,,,,False
4067,11000111111100,153.0,False,,,,False
4068,00100111111100,178.0,False,,,,False
4069,10100111111100,180.0,False,,,,False
4070,01100111111100,158.0,False,,,,False
4071,11100111111100,172.0,False,,,,False
4072,00010111111100,172.0,False,,,,False
4073,10010111111100,150.0,False,,,,False
4074,01010111111100,152.0,False,,,,False
4075,11010111111100,142.0,False,,,,False
4076,00110111111100,167.0,False,,,,False
4077,10110111111100,157.0,False,,,,False
4078,01110111111100,159.0,False,,,,False
4079,11110111111100,161.0,False,,,,False
4080,00001111111100,199.0,False,,,,False
4081,10001111111100,177.0,False,,,,False
4082,01001111111100,167.0,False,,,,False
4083,11001111111100,157.0,False,,,,False
4084,00101111111100,206.0,False,,,,False
4085,10101111111100,196.0,False,,,,False
4086,01101111111100,186.0,False,,,,False
4087,11101111111100,188.0,False,,,,False
4088,00011111111100,200.0,False,,,,False
4089,10011111111100,166.0,False,,,,False
4090,01011111111100,180.0,False,,,,False
4091,11011111111100,158.0,False,,,,False
4092,00111111111100,207.0,False,,,,False
4093,10111111111100,185.0,False,,,,False
4094,01111111111100,199.0,False,,,,False
4095,11111111111100,189.0,False,,,,False
4096,00000000000010,17.0,False,,,,False
4097,10000000000010,19.0,False,,,,False
4098,01000000000010,21.0,False,,,,False
4099,11000000000010,35.0,False,,,,False
4100,00100000000010,24.0,False,,,,False
4101,10100000000010,38.0,False,,,,False
4102,01100000000010,40.0,False,,,,False
4103,11100000000010,66.0,False,,,,False
4104,00010000000010,30.0,False,,,,False
4105,10010000000010,20.0,False,,,,False
4106,01010000000010,46.0,False,,,,False
4107,11010000000010,48.0,False,,,,False
4108,00110000000010,37.0,False,,,,False
4109,10110000000010,39.0,False,,,,False
4110,01110000000010,65.0,False,,,,False
4111,11110000000010,79.0,False,,,,False
4112,00001000000010,33.0,False,,,,False
4113,10001000000010,23.0,False,,,,False
4114,01001000000010,37.0,False,,,,False
4115,11001000000010,39.0,False,,,,False
4116,00101000000010,52.0,False,,,,False
4117,10101000000010,54.0,False,,,,False
4118,01101000000010,68.0,False,,,,False
4119,11101000000010,82.0,False,,,,False
4120,00011000000010,58.0,False,,,,False
4121,10011000000010,36.0,False,,,,False
4122,01011000000010,74.0,False,,,,False
4123,11011000000010,64.0,False,,,,False
4124,00111000000010,77.0,False,,,,False
4125,10111000000010,67.0,False,,,,False
4126,01111000000010,105.0,False,,,,False
4127,11111000000010,107.0,False,,,,False
4128,00000100000010,24.0,False,,,,False
4129,10000100000010,14.0,True,route_019,"[0,1,4,6]",14.0,False
4130,01000100000010,28.0,False,,,,False
4131,11000100000010,30.0,False,,,,False
4132,00100100000010,31.0,False,,,,False
4133,10100100000010,33.0,False,,,,False
4134,01100100000010,47.0,False,,,,False
4135,11100100000010,61.0,False,,,,False
4136,00010100000010,49.0,False,,,,False
4137,10010100000010,27.0,False,,,,False
4138,01010100000010,65.0,False,,,,False
4139,11010100000010,55.0,False,,,,False
4140,00110100000010,56.0,False,,,,False
4141,10110100000010,46.0,False,,,,False
4142,01110100000010,84.0,False,,,,False
4143,11110100000010,86.0,False,,,,False
4144,00001100000010,52.0,False,,,,False
4145,10001100000010,30.0,False,,,,False
4146,01001100000010,56.0,False,,,,False
4147,11001100000010,46.0,False,,,,False
4148,00101100000010,71.0,False,,,,False
4149,10101100000010,61.0,False,,,,False
4150,01101100000010,87.0,False,,,,False
4151,11101100000010,89.0,False,,,,False
4152,00011100000010,89.0,False,,,,False
4153,10011100000010,55.0,False,,,,False
4154,01011100000010,105.0,False,,,,False
4155,11011100000010,83.0,False,,,,False
4156,00111100000010,108.0,False,,,,False
4157,10111100000010,86.0,False,,,,False
4158,01111100000010,136.0,False,,,,False
4159,11111100000010,126.0,False,,,,False
4160,00000010000010,31.0,False,,,,False
4161,10000010000010,33.0,False,,,,False
4162,01000010000010,23.0,False,,,,False
4163,11000010000010,37.0,False,,,,False
4164,00100010000010,50.0,False,,,,False
4165,10100010000010,64.0,False,,,,False
4166,01100010000010,54.0,False,,,,False
4167,11100010000010,80.0,False,,,,False
4168,00010010000010,32.0,False,,,,False
4169,10010010000010,22.0,False,,,,False
4170,01010010000010,36.0,False,,,,False
4171,11010010000010,38.0,False,,,,False
4172,00110010000010,51.0,False,,,,False
4173,10110010000010,53.0,False,,,,False
4174,01110010000010,67.0,False,,,,False
4175,11110010000010,81.0,False,,,,False
4176,00001010000010,59.0,False,,,,False
4177,10001010000010,49.0,False,,,,False
4178,01001010000010,51.0,False,,,,False
4179,11001010000010,53.0,False,,,,False
4180,00101010000010,90.0,False,,,,False
4181,10101010000010,92.0,False,,,,False
4182,01101010000010,94.0,False,,,,False
4183,11101010000010,108.0,False,,,,False
4184,00011010000010,72.0,False,,,,False
4185,10011010000010,50.0,False,,,,False
4186,01011010000010,76.0,False,,,,False
4187,11011010000010,66.0,False,,,,False
4188,00111010000010,103.0,False,,,,False
4189,10111010000010,93.0,False,,,,False
4190,01111010000010,119.0,False,,,,False
4191,11111010000010,121.0,False,,,,False
4192,00000110000010,38.0,False,,,,False
4193,10000110000010,28.0,False,,,,False
4194,01000110000010,30.0,False,,,,False
4195,11000110000010,32.0,False,,,,False
4196,00100110000010,57.0,False,,,,False
4197,10100110000010,59.0,False,,,,False
4198,01100110000010,61.0,False,,,,False
4199,11100110000010,75.0,False,,,,False
4200,00010110000010,51.0,False,,,,False
4201,10010110000010,29.0,False,,,,False
4202,01010110000010,55.0,False,,,,False
4203,11010110000010,45.0,False,,,,False
4204,00110110000010,70.0,False,,,,False
4205,10110110000010,60.0,False,,,,False
4206,01110110000010,86.0,False,,,,False
4207,11110110000010,88.0,False,,,,False
4208,00001110000010,78.0,False,,,,False
4209,10001110000010,56.0,False,,,,False
4210,01001110000010,70.0,False,,,,False
4211,11001110000010,60.0,False,,,,False
4212,00101110000010,109.0,False,,,,False
4213,10101110000010,99.0,False,,,,False
4214,01101110000010,113.0,False,,,,False
4215,11101110000010,115.0,False,,,,False
4216,00011110000010,103.0,False,,,,False
4217,10011110000010,69.0,False,,,,False
4218,01011110000010,107.0,False,,,,False
4219,11011110000010,85.0,False,,,,False
4220,00111110000010,134.0,False,,,,False
4221,10111110000010,112.0,False,,,,False
4222,01111110000010,150.0,False,,,,False
4223,11111110000010,140.0,False,,,,False
4224,00000001000010,20.0,False,,,,False
4225,10000001000010,22.0,False,,,,False
4226,01000001000010,12.0,True,route_012,"[0,2,4,6]",12.0,False
4227,11000001000010,26.0,False,,,,False
4228,00100001000010,27.0,False,,,,False
4229,10100001000010,41.0,False,,,,False
4230,01100001000010,31.0,False,,,,False
4231,11100001000010,57.0,False,,,,False
4232,00010001000010,21.0,False,,,,False
4233,10010001000010,11.0,True,route_004,"[0,1,2,4,6]",11.0,False
4234,01010001000010,25.0,False,,,,False
4235,11010001000010,27.0,False,,,,False
4236,00110001000010,28.0,False,,,,False
4237,10110001000010,30.0,False,,,,False
4238,01110001000010,44.0,False,,,,False
4239,11110001000010,58.0,False,,,,False
4240,00001001000010,36.0,False,,,,False
4241,10001001000010,26.0,False,,,,False
4242,01001001000010,28.0,False,,,,False
4243,11001001000010,30.0,False,,,,False
4244,00101001000010,55.0,False,,,,False
4245,10101001000010,57.0,False,,,,False
4246,01101001000010,59.0,False,,,,False
4247,11101001000010,73.0,False,,,,False
4248,00011001000010,49.0,False,,,,False
4249,10011001000010,27.0,False,,,,False
4250,01011001000010,53.0,False,,,,False
4251,11011001000010,43.0,False,,,,False
4252,00111001000010,68.0,False,,,,False
4253,10111001000010,58.0,False,,,,False
4254,01111001000010,84.0,False,,,,False
4255,11111001000010,86.0,False,,,,False
4256,00000101000010,39.0,False,,,,False
4257,10000101000010,29.0,False,,,,False
4258,01000101000010,31.0,False,,,,False
4259,11000101000010,33.0,False,,,,False
4260,00100101000010,46.0,False,,,,False
4261,10100101000010,48.0,False,,,,False
4262,01100101000010,50.0,False,,,,False
4263,11100101000010,64.0,False,,,,False
4264,00010101000010,52.0,False,,,,False
4265,10010101000010,30.0,False,,,,False
4266,01010101000010,56.0,False,,,,False
4267,11010101000010,46.0,False,,,,False
4268,00110101000010,59.0,False,,,,False
4269,10110101000010,49.0,False,,,,False
4270,01110101000010,75.0,False,,,,False
4271,11110101000010,77.0,False,,,,False
4272,00001101000010,67.0,False,,,,False
4273,10001101000010,45.0,False,,,,False
4274,01001101000010,59.0,False,,,,False
4275,11001101000010,49.0,False,,,,False
4276,00101101000010,86.0,False,,,,False
4277,10101101000010,76.0,False,,,,False
4278,01101101000010,90.0,False,,,,False
4279,11101101000010,92.0,False,,,,False
4280,00011101000010,92.0,False,,,,False
4281,10011101000010,58.0,False,,,,False
4282,01011101000010,96.0,False,,,,False
4283,11011101000010,74.0,False,,,,False
4284,00111101000010,111.0,False,,,,False
4285,10111101000010,89.0,False,,,,False
4286,01111101000010,127.0,False,,,,False
4287,11111101000010,117.0,False,,,,False
4288,00000011000010,46.0,False,,,,False
4289,10000011000010,48.0,False,,,,False
4290,01000011000010,26.0,False,,,,False
4291,11000011000010,40.0,False,,,,False
4292,00100011000010,65.0,False,,,,False
4293,10100011000010,79.0,False,,,,False
4294,01100011000010,57.0,False,,,,False
4295,11100011000010,83.0,False,,,,False
4296,00010011000010,35.0,False,,,,False
4297,10010011000010,25.0,False,,,,False
4298,01010011000010,27.0,False,,,,False
4299,11010011000010,29.0,False,,,,False
4300,00110011000010,54.0,False,,,,False
4301,10110011000010,56.0,False,,,,False
4302,01110011000010,58.0,False,,,,False
4303,11110011000010,72.0,False,,,,False
4304,00001011000010,74.0,False,,,,False
4305,10001011000010,64.0,False,,,,False
4306,01001011000010,54.0,False,,,,False
4307,11001011000010,56.0,False,,,,False
4308,00101011000010,105.0,False,,,,False
4309,10101011000010,107.0,False,,,,False
